time_UTC,az_deg,el_deg,az_rate_deg_s,el_rate_deg_s,slant_range_km,range_rate_km_s
2026-04-06 06:13:50.814,221.054941,3.39203,0.003206111111111111,-0.0018507407407407407,383674.7305179343,0.7847888
2026-04-06 06:14:50.814,221.247466,3.285597,0.003201898148148148,-0.0018578240740740742,383721.8341541411,0.7854631
2026-04-06 06:15:50.814,221.439716,3.178949,0.003197638888888889,-0.0018648611111111112,383768.9781324057,0.7861336
2026-04-06 06:16:50.814,221.631693,3.072102,0.003193425925925926,-0.0018718518518518518,383816.1622133715,0.7868001
2026-04-06 06:17:50.814,221.823398,2.965069,0.003189212962962963,-0.0018788425925925925,383863.3861651618,0.7874626
2026-04-06 06:18:50.814,222.01483,2.857868,0.0031849537037037037,-0.001885787037037037,383910.649745428,0.7881212
2026-04-06 06:19:50.814,222.20599,2.750515,0.0031807407407407405,-0.0018926851851851852,383957.9527178056,0.7887759
2026-04-06 06:20:50.814,222.39688,2.643027,0.0031764814814814815,-0.0018995833333333334,384005.2948593936,0.7894268
2026-04-06 06:21:50.814,222.587499,2.535426,0.0031722222222222225,-0.0019063888888888887,384052.67593382753,0.7900737
2026-04-06 06:22:50.814,222.777848,2.42773,0.003168009259259259,-0.0019132407407407407,384100.09570175066,0.7907166
2026-04-06 06:23:50.814,222.967928,2.319962,0.00316375,-0.00192,384147.55391333456,0.7913554
2026-04-06 06:24:50.814,223.15774,2.212144,0.003159490740740741,-0.0019267592592592594,384195.05033221474,0.7919902
2026-04-06 06:25:50.814,223.347284,2.104302,0.0031552777777777777,-0.0019334722222222223,384242.5847115545,0.7926209
2026-04-06 06:26:50.814,223.53656,1.996462,0.0031510185185185187,-0.001940185185185185,384290.15680601355,0.7932475
2026-04-06 06:27:50.814,223.72557,1.88865,0.0031467592592592593,-0.0019468518518518517,384337.76636875526,0.7938698
2026-04-06 06:28:50.814,223.914315,1.780896,0.0031425,-0.0019534722222222223,384385.4131319995,0.7944877
